CustomerID,Age,Income,Gender_Male,Gender_Unspecified,EducationLevel_Bachelor's Degree,EducationLevel_High School,EducationLevel_Master's Degree,EducationLevel_PhD,label
CUST00338,28.0,98324.1,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST00339,26.0,84974.36,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST00340,19.0,108546.33,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST00341,52.0,23702.3,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST00342,22.0,30853.98,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST00343,64.0,48966.43,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST00344,38.0,102238.31,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00345,49.0,87599.25,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00346,26.0,22047.47,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST00347,20.0,20376.37,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00348,35.0,31037.46,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST00349,76.0,38723.3,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00350,21.0,136602.14,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00351,44.0,117743.52,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST00352,52.0,23386.88,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST00353,79.0,63094.37,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST00354,67.0,148588.75,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST00355,61.0,99463.05,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST00356,61.0,118535.33,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00357,65.0,55199.08,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST00358,77.0,37932.44,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST00359,55.0,109220.73,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST00360,32.0,94114.95,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST00361,40.0,44152.53,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00362,36.0,116854.89,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST00363,23.0,73289.91,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST00364,45.0,53883.01,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00365,50.0,44343.81,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST00366,77.0,80985.15,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST00367,66.0,89018.05,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST00368,74.0,114205.35,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00369,66.0,32646.46,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST00370,48.0,61202.69,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST00371,40.0,98579.65,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00372,20.0,141145.8,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST00373,34.0,39839.06,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST00374,35.0,122269.71,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00375,41.0,51976.31,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST00376,80.0,93227.03,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST00377,37.0,80234.93,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00378,35.0,88751.17,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST00379,26.0,102065.82,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST00380,24.0,149074.47,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST00381,47.0,72900.96,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00382,68.0,113959.27,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST00383,73.0,115169.11,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00384,41.0,135847.5,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00385,40.0,119003.78,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00386,75.0,117669.26,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00387,65.0,50504.26,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00388,70.0,148457.35,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST00389,53.0,44531.78,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST00390,26.0,114874.34,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST00391,54.0,69890.28,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00392,42.0,61023.88,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00393,54.0,59308.47,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST00394,77.0,35797.34,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00395,49.0,113586.16,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST00396,68.0,43906.97,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00397,32.0,131119.84,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00398,22.0,108557.43,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00399,79.0,39644.9,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST00400,73.0,66861.34,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00401,79.0,66333.06,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST00402,19.0,105166.98,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00403,76.0,111385.98,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00404,33.0,59405.71,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST00405,21.0,146028.05,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00406,62.0,129885.6,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST00407,67.0,21440.97,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST00408,56.0,57124.19,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00409,77.0,21097.66,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST00410,38.0,25424.43,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST00411,53.0,94280.43,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST00412,69.0,66307.92,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST00413,38.0,37027.91,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST00414,49.0,58501.62,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00415,35.0,101167.22,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00416,79.0,83030.31,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST00417,68.0,86695.44,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST00418,74.0,120246.51,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00419,45.0,144931.04,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST00420,58.0,98365.22,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST00421,62.0,22479.54,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST00422,75.0,96015.37,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00423,47.0,135979.74,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST00424,54.0,59861.56,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST00425,39.0,27683.72,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST00426,74.0,114749.04,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST00427,61.0,55646.05,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST00428,36.0,45360.04,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00429,29.0,61162.61,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST00430,28.0,78038.53,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST00431,73.0,127132.99,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST00432,48.0,93425.77,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST00433,55.0,81298.06,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST00434,47.0,82641.8,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST00435,78.0,45354.7,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST00436,26.0,47071.9,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST00437,34.0,41739.26,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST00438,28.0,79174.11,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST00439,70.0,39347.6,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST00440,41.0,54704.79,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST00441,48.0,91997.47,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00442,58.0,90289.75,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00443,58.0,95494.83,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST00444,30.0,118927.25,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00445,29.0,41516.05,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST00446,18.0,138936.37,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00447,72.0,142031.1,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST00448,71.0,125138.79,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00449,73.0,135682.98,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST00450,39.0,94329.07,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST00451,69.0,114180.08,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST00452,47.0,60072.44,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00453,37.0,48317.36,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00454,55.0,131065.58,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00455,22.0,64285.93,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00456,37.0,102894.34,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00457,62.0,84310.61,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST00458,72.0,80227.01,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST00459,69.0,32376.93,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST00460,66.0,85885.53,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00461,24.0,139481.89,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00462,44.0,108568.0,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00463,80.0,86299.92,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00464,79.0,36233.34,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00465,23.0,73148.94,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST00466,44.0,147579.18,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00467,37.0,134625.44,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST00468,77.0,22271.4,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST00469,24.0,33541.18,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00470,40.0,94795.22,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST00471,69.0,140211.8,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00472,69.0,99136.34,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00473,34.0,26608.33,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST00474,66.0,149186.16,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST00475,59.0,79708.3,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST00476,41.0,138542.31,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00477,80.0,120562.32,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST00478,75.0,105666.17,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00479,68.0,142636.02,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST00480,28.0,26544.16,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST00481,21.0,86671.63,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST00482,67.0,20200.25,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST00483,48.0,97678.51,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00484,34.0,57531.07,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00485,37.0,47457.81,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST00486,78.0,127529.93,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00487,34.0,54423.92,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST00488,39.0,31830.49,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST00489,80.0,22373.33,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST00490,28.0,123097.85,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00491,52.0,116814.99,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST00492,59.0,80261.5,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST00493,27.0,132333.19,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00494,73.0,129018.07,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00495,72.0,146158.76,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST00496,62.0,112113.88,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00497,47.0,91142.35,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST00498,40.0,139716.2,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST00499,32.0,31310.43,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00500,57.0,26377.8,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00501,23.0,128603.39,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST00502,79.0,139814.68,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST00503,37.0,139107.92,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00504,39.0,114647.18,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST00505,34.0,27263.02,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST00506,31.0,40118.06,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST00507,79.0,100340.42,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST00508,25.0,67532.73,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST00509,33.0,48784.59,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00510,40.0,97735.57,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00511,22.0,80955.77,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00512,40.0,67994.62,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00513,61.0,36251.05,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST00514,62.0,84075.81,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00515,80.0,26329.16,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST00516,37.0,112700.22,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00517,53.0,135553.77,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST00518,42.0,114333.73,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00519,22.0,131068.13,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST00520,62.0,125961.89,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST00521,64.0,102397.84,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST00522,39.0,37157.52,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00523,51.0,47977.84,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST00524,32.0,46604.59,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00525,48.0,139428.06,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00526,18.0,85758.16,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST00527,46.0,89157.24,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST00528,38.0,44379.12,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00529,30.0,85540.29,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST00530,28.0,146586.68,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST00531,57.0,123732.85,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00532,67.0,61842.14,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST00533,20.0,102980.68,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00534,76.0,101414.61,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST00535,30.0,120499.5,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00536,31.0,44827.35,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST00537,72.0,136497.7,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00538,43.0,98471.47,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST00539,41.0,136908.03,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST00540,36.0,77381.98,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00541,61.0,64276.54,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00542,40.0,55375.68,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00543,77.0,124780.39,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST00544,19.0,122116.11,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00545,25.0,61504.71,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST00546,68.0,137154.33,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST00547,72.0,71859.77,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST00548,55.0,88063.46,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST00549,42.0,67222.35,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST00550,80.0,140129.04,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00551,71.0,64371.83,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST00552,19.0,113487.41,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST00553,26.0,146613.71,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00554,45.0,100132.08,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00555,41.0,33214.71,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST00556,61.0,44179.7,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST00557,29.0,101631.98,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST00558,46.0,72713.11,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST00559,21.0,28197.56,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST00560,69.0,64564.87,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00561,68.0,91775.67,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST00562,51.0,70235.96,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00563,59.0,90424.56,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00564,27.0,79641.35,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00565,50.0,75688.21,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00566,71.0,83157.55,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00567,69.0,101461.16,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00568,51.0,62518.1,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00569,42.0,30890.77,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST00570,72.0,137964.11,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00571,79.0,92795.27,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00572,18.0,128010.29,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00573,18.0,121701.67,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST00574,20.0,89258.81,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST00575,38.0,33888.84,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST00576,62.0,105831.69,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00577,47.0,143767.18,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00578,57.0,60376.03,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST00579,65.0,106292.31,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST00580,24.0,129916.96,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST00581,42.0,85873.39,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST00582,78.0,104529.55,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST00583,54.0,142771.07,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST00584,42.0,21361.11,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST00585,79.0,133082.46,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST00586,75.0,121620.66,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST00587,37.0,102331.55,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST00588,58.0,92400.21,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00589,45.0,109111.56,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST00590,58.0,97530.02,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST00591,40.0,98488.13,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00592,50.0,71837.19,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00593,34.0,135764.57,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00594,37.0,78712.53,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00595,48.0,106231.78,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00596,27.0,44362.58,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST00597,65.0,126631.99,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00598,57.0,102427.36,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST00599,39.0,82918.9,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00600,32.0,77223.75,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST00601,48.0,145231.76,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST00602,33.0,27567.61,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST00603,49.0,92793.32,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00604,61.0,129454.75,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST00605,38.0,90787.51,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST00606,55.0,26464.76,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST00607,54.0,143087.02,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00608,31.0,90138.92,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST00609,78.0,74210.68,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00610,60.0,91255.37,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST00611,73.0,123169.03,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST00612,47.0,39797.94,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST00613,69.0,88157.89,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST00614,78.0,105953.27,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST00615,62.0,75024.17,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST00616,78.0,65704.52,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST00617,34.0,71616.82,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00618,25.0,141269.7,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST00619,41.0,143870.64,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00620,51.0,120952.56,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST00621,32.0,102551.71,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00622,41.0,104793.31,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00623,27.0,132443.69,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00624,53.0,44004.04,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST00625,36.0,64184.53,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00626,68.0,111844.85,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00627,74.0,124942.31,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00628,49.0,34792.08,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST00629,70.0,111324.17,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00630,21.0,109648.51,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00631,32.0,127771.09,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00632,23.0,57175.65,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST00633,48.0,115985.8,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00634,68.0,149954.77,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST00635,77.0,129043.58,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST00636,22.0,82954.22,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00637,54.0,83581.37,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST00638,69.0,89377.38,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00639,26.0,145750.28,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00640,76.0,96612.91,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00641,44.0,90736.39,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST00642,28.0,73475.67,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST00643,25.0,97637.39,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST00644,44.0,30540.53,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00645,52.0,36150.85,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST00646,57.0,142289.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST00647,49.0,28430.75,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST00648,63.0,117151.71,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST00649,47.0,32092.1,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00650,29.0,93902.06,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST00651,56.0,109064.04,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST00652,46.0,96913.14,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST00653,65.0,139337.73,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00654,18.0,113752.69,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST00655,22.0,133191.02,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00656,18.0,44601.48,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST00657,35.0,22622.9,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST00658,62.0,92039.08,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST00659,52.0,147749.36,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST00660,70.0,129237.26,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00661,50.0,129384.71,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00662,67.0,94543.4,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST00663,35.0,34932.26,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST00664,58.0,48472.15,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST00665,37.0,145766.32,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST00666,77.0,108976.68,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00667,52.0,51235.25,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST00668,19.0,51299.67,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST00669,44.0,94335.14,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST00670,23.0,65331.62,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST00671,42.0,42117.21,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST00672,35.0,26711.16,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST00673,80.0,47226.92,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST00674,25.0,101672.1,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST00675,43.0,123121.85,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST00676,73.0,22293.53,1.0,0.0,0.0,0.0,0.0,1.0,0
